1991/07/27,Bob Weir & Rob Wasserman,Empire Court,State Fairgrounds,Syracuse,NY,(Hot Tuna opened)
1991/07/28,Bob Weir & Rob Wasserman,Seashore Performing Arts Center,,Old Orchard Beach,ME,(Hot Tuna opened)
1991/07/29,Bob Weir & Rob Wasserman,Waterloo Village,,Stanhope,NJ,(*w/Hot Tuna; Hot Tuna opened)
I:,Walkin' Blues,,,,,
,Take Me To The River,,,,,
,Twilight Time,,,,,
,K.C. Moan,,,,,
,Fever,,,,,
,Eternity,,,,,
,Youngblood,,,,,
,Artificial Flowers,,,,,
,Desolation Row,,,,,
,Looks Like Rain,,,,,
,The Winners,,,,,
,Heaven Help The Fool,,,,,
,Bass Solo,,,,,
,Victim Or The Crime,,,,,
,Josephine,,,,,
E:,Misty,,,,,
,Gloria*,,,,,
1991/07/31,Bob Weir & Rob Wasserman,Bushnell Auditorium,,Hartford,CT,(*w/Hot Tuna; Hot Tuna opened)
I:,Bombs Away,,,,,
,Walkin' Blues,,,,,
,Blackbird,,,,,
,City Girls,,,,,
,Fever,,,,,
,Eternity,,,,,
,Artificial Flowers,,,,,
,When I Paint My Masterpiece,,,,,
,Maggie's Farm,,,,,
,This Time Forever,,,,,
,Shade Of Grey,,,,,
,Easy To Slip,,,,,
,The Winners,,,,,
,Easy To Slip,,,,,
,Bass Solo,,,,,
,Victim Or The Crime,,,,,
,Throwing Stones,,,,,
E:,The Weight,,,,,
,Satisfaction*,,,,,
1991/08/01,Bob Weir & Rob Wasserman,Merriweather Post Pavilion,,Columbia,MD,(*w/Hot Tuna; Hot Tuna opened)
I:,Bombs Away,,,,,
,Take Me To The River,,,,,
,Twilight Time,,,,,
,K.C. Moan,,,,,
,Fever,,,,,
,Eternity,,,,,
,Youngblood,,,,,
,Artificial Flowers,,,,,
,Misty,,,,,
,Desolation Row,,,,,
,Looks Like Rain,,,,,
,The Winners,,,,,
,Victim Or The Crime,,,,,
,Bass Solo,,,,,
,Josephine,,,,,
E:,Throwing Stones,,,,,
,Satisfaction*,,,,,
1991/08/10,Jerry Garcia Band,French's Camp on the Eel River,,Piercy,CA,
I:,The Way You Do The Things You Do,,,,,
,And It Stoned Me,,,,,
,You Never Can Tell,,,,,
,Waiting For A Miracle,,,,,
,Struggling Man,,,,,
,My Sisters and Brothers,,,,,
,Deal,,,,,
II:,Shining Star,,,,,
,Think,,,,,
,See What Love Can Do,,,,,
,Lazy Bones,,,,,
,Twilight,,,,,
,Lay Down Sally,,,,,
,Everybody Needs Somebody,,,,,
1991/08/12,Grateful Dead,Cal Expo Amphitheatre,,Sacramento,CA,
I:,Iko Iko,,,,,
,Minglewood Blues,,,,,
,Althea,,,,,
,Me & My Uncle,,,,,
,> Big River,,,,,
,Bird Song,,,,,
,> Promised Land,,,,,
II:,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Playin' In The Band,,,,,
,> Terrapin Station,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Wheel,,,,,
,> I Need A Miracle,,,,,
,> Stella Blue,,,,,
,> Turn On Your Lovelight,,,,,
E:,The Weight,,,,,
1991/08/13,Grateful Dead,Cal Expo Amphitheatre,,Sacramento,CA,
I:,Picasso Moon,,,,,
,Sugaree,,,,,
,Walkin' Blues,,,,,
,Candyman,,,,,
,Stuck Inside Of Mobile,,,,,
,High Time,,,,,
,Let It Grow,,,,,
II:,Foolish Heart,,,,,
,> Saint Of Circumstance,,,,,
,> Eyes Of The World,,,,,
,> Drums,,,,,
,> Space,,,,,
,> All Along The Watchtower,,,,,
,> Black Peter,,,,,
,> Sugar Magnolia,,,,,
E:,Black Muddy River,,,,,
1991/08/14,Grateful Dead,Cal Expo Amphitheatre,,Sacramento,CA,
I:,Touch Of Grey,,,,,
,Little Red Rooster,,,,,
,Loser,,,,,
,Black Throated Wind,,,,,
,Row Jimmy,,,,,
,Cassidy,,,,,
,> Don't Ease Me In,,,,,
II:,Cold Rain & Snow,,,,,
,Box Of Rain,,,,,
,Looks Like Rain,,,,,
,> Crazy Fingers,,,,,
,Estimated Prophet,,,,,
,> Supplication Jam,,,,,
,> Uncle John's Band,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,> Around & Around,,,,,
E:,Knockin' On Heaven's Door,,,,,
1991/08/16,Grateful Dead,Shoreline Amphitheatre,,Mountain View,CA,
I:,Jack Straw,,,,,
,> Bertha,,,,,
,It's All Over Now,,,,,
,Ramble On Rose,,,,,
,Desolation Row,,,,,
,Dark Star,,,,,
,> Promised Land,,,,,
II:,Scarlet Begonias,,,,,
,> Victim Or The Crime,,,,,
,> Fire On The Mountain,,,,,
,> Truckin',,,,,
,> Drums,,,,,
,> Space,,,,,
,> Playin' Reprise,,,,,
,> Standing On The Moon,,,,,
,> Good Lovin',,,,,
E:,U.S. Blues,,,,,
1991/08/17,Grateful Dead,Shoreline Amphitheatre,,Mountain View,CA,
I:,Help On The Way,,,,,
,> Slipknot,,,,,
,> Franklin's Tower,,,,,
,Wang Dang Doodle,,,,,
,Brown-Eyed Women,,,,,
,Queen Jane Approximately,,,,,
,Tennessee Jed,,,,,
,The Music Never Stopped,,,,,
II:,Women Are Smarter,,,,,
,Ship Of Fools,,,,,
,Smokestack Lightning,,,,,
,> He's Gone,,,,,
,> Jam,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Dark Star Jam,,,,,
,> Morning Dew,,,,,
,> One More Saturday Night,,,,,
E:,It's All Over Now Baby Blue,,,,,
1991/08/18,Grateful Dead,Shoreline Amphitheatre,,Mountain View,CA,
I:,Hell In A Bucket,,,,,
,Jack-A-Roe,,,,,
,C.C. Rider,,,,,
,> It Takes A Lot to Laugh It Takes A Train to Cry,,,,,
,Beat It On Down The Line,,,,,
,West L.A. Fadeaway,,,,,
,When I Paint My Masterpiece,,,,,
,Stagger Lee,,,,,
,Johnny B. Goode,,,,,
II:,Deal,,,,,
,> Samson & Delilah,,,,,
,Mississippi Half-Step,,,,,
,Feel Like A Stranger,,,,,
,> Drums,,,,,
,> Space,,,,,
,> China Doll,,,,,
,> Goin' Down The Road,,,,,
,> Throwing Stones,,,,,
,> Not Fade Away,,,,,
E:,Brokedown Palace,,,,,
1991/08/24,Jerry Garcia Band,Goldcoast Concert Bowl,,Squaw Valley,CA,
I:,How Sweet It Is,,,,,
,Stop That Train,,,,,
,Run For The Roses,,,,,
,Forever Young,,,,,
,You Never Can Tell,,,,,
,Lazy Bones,,,,,
,Deal,,,,,
II:,The Way You Do The Things You Do,,,,,
,Waiting For A Miracle,,,,,
,Struggling Man,,,,,
,Money Honey,,,,,
,Shining Star,,,,,
,Everybody Needs Somebody,,,,,
1991/08/25,Jerry Garcia & David Grisman,Goldcoast Concert Bowl,,Squaw Valley,CA,(*w/Bela Fleck)
I:,Jack-A-Roe,,,,,
,Take Me,,,,,
,Grateful Dawg,,,,,
,Louis Collins,,,,,
,Off To Sea Once More,,,,,
,Friend Of The Devil,,,,,
,Two Soldiers,,,,,
,So What,,,,,
II:,Russian Lullaby,,,,,
,Dawg's Waltz,,,,,
,The Thrill Is Gone,,,,,
,Rockin' Chair,,,,,
,Arabia,,,,,
,Eat My Dust*,,,,,
,Ripple*,,,,,
1991/08/31,Bob Weir & Rob Wasserman,Raymond Theatre,,Pasadena,CA,(*w/Susan James; Susan James opened?)
I:,Bombs Away,,,,,
,Walkin' Blues,,,,,
,Take Me To The River,,,,,
,Twilight Time,,,,,
,Fever,,,,,
,Eternity,,,,,
,Artificial Flowers,,,,,
,When I Paint My Masterpiece,,,,,
,Youngblood*,,,,,
,K.C. Moan*,,,,,
,Maggie's Farm*,,,,,
,Looks Like Rain,,,,,
,The Winners,,,,,
,Heaven Help The Fool,,,,,
,Bass Solo,,,,,
,Throwing Stones,,,,,
,Josephine,,,,,
E:,Misty,,,,,
1991/09/04,Grateful Dead,Richfield Coliseum,,Richfield,OH,
I:,Let The Good Times Roll,,,,,
,Jack Straw,,,,,
,Jack-A-Roe,,,,,
,> Walkin' Blues,,,,,
,Friend Of The Devil,,,,,
,Black Throated Wind,,,,,
,Tennessee Jed,,,,,
,When I Paint My Masterpiece,,,,,
,Cold Rain & Snow,,,,,
,> Promised Land,,,,,
II:,Scarlet Begonias,,,,,
,> Fire On The Mountain,,,,,
,Estimated Prophet,,,,,
,> He's Gone,,,,,
,> Drums,,,,,
,> Space,,,,,
,> China Doll,,,,,
,> The Wheel,,,,,
,> Throwing Stones,,,,,
,> Not Fade Away,,,,,
E:,The Weight,,,,,
1991/09/05,Grateful Dead,Richfield Coliseum,,Richfield,OH,
I:,Mississippi Half-Step,,,,,
,> Little Red Rooster,,,,,
,Stagger Lee,,,,,
,Queen Jane Approximately,,,,,
,Ramble On Rose,,,,,
,Cassidy,,,,,
,Don't Ease Me In,,,,,
II:,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Women Are Smarter,,,,,
,Ship Of Fools,,,,,
,Truckin',,,,,
,> Smokestack Lightning,,,,,
,> Drums,,,,,
,> Space,,,,,
,> I Need A Miracle,,,,,
,> Black Peter,,,,,
,> Sugar Magnolia,,,,,
E:,U.S. Blues,,,,,
1991/09/06,Grateful Dead,Richfield Coliseum,,Richfield,OH,
I:,Feel Like A Stranger,,,,,
,Bertha,,,,,
,Wang Dang Doodle,,,,,
,Peggy-O,,,,,
,Just Like Tom Thumb's Blues,,,,,
,It's All Over Now,,,,,
,Bird Song,,,,,
II:,Victim Or The Crime,,,,,
,> Crazy Fingers,,,,,
,> Playin' In The Band,,,,,
,> Terrapin Station,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Dark Star Jam,,,,,
,> All Along The Watchtower,,,,,
,> Stella Blue,,,,,
,> Around & Around,,,,,
E:,Knockin' On Heaven's Door,,,,,
1991/09/08,Grateful Dead,Madison Square Garden,,New York,NY,
I:,Touch Of Grey,,,,,
,> Greatest Story Ever Told,,,,,
,Loser,,,,,
,Minglewood Blues,,,,,
,Candyman,,,,,
,Big River,,,,,
,Maggie's Farm,,,,,
,Row Jimmy,,,,,
,Let It Grow,,,,,
II:,Samson & Delilah,,,,,
,Eyes Of The World,,,,,
,> Saint Of Circumstance,,,,,
,> Dark Star Jam,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,> Good Lovin',,,,,
E:,Attics Of My Life,,,,,
1991/09/09,Grateful Dead,Madison Square Garden,,New York,NY,
I:,Picasso Moon,,,,,
,> Sugaree,,,,,
,Me & My Uncle,,,,,
,> Mexicali Blues,,,,,
,They Love Each Other,,,,,
,Stuck Inside Of Mobile,,,,,
,Loose Lucy,,,,,
,> The Music Never Stopped,,,,,
II:,Iko Iko,,,,,
,Looks Like Rain,,,,,
,> New Speedway Boogie,,,,,
,> Playin' Reprise,,,,,
,> Uncle John's Band,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Last Time,,,,,
,> Morning Dew,,,,,
E:,Quinn The Eskimo,,,,,
1991/09/10,Grateful Dead,Madison Square Garden,,New York,NY,(entire show w/Branford Marsalis; released as part of 30 Trips Around The Sun)
I:,Shakedown Street,,,,,
,> C.C. Rider,,,,,
,> It Takes A Lot to Laugh It Takes A Train to Cry,,,,,
,Black Throated Wind,,,,,
,High Time,,,,,
,Cassidy,,,,,
,Deal,,,,,
II:,Help On The Way,,,,,
,> Slipknot,,,,,
,> Franklin's Tower,,,,,
,Estimated Prophet,,,,,
,> Dark Star,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Dark Star,,,,,
,> I Need A Miracle,,,,,
,> Standing On The Moon,,,,,
,> Turn On Your Lovelight,,,,,
E:,It's All Over Now Baby Blue,,,,,
1991/09/12,Grateful Dead,Madison Square Garden,,New York,NY,
I:,Hell In A Bucket,,,,,
,> Bertha,,,,,
,Walkin' Blues,,,,,
,Ramble On Rose,,,,,
,Beat It On Down The Line,,,,,
,> Big Railroad Blues,,,,,
,Just Like Tom Thumb's Blues,,,,,
,Let It Grow,,,,,
II:,Sugar Magnolia,,,,,
,> Foolish Heart,,,,,
,> Playin' In The Band,,,,,
,> Terrapin Station,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Wheel,,,,,
,> Black Peter,,,,,
,> Around & Around,,,,,
,> Sunshine Daydream,,,,,
E:,Box Of Rain,,,,,
1991/09/13,Grateful Dead,Madison Square Garden,,New York,NY,
I:,Touch Of Grey,,,,,
,> Wang Dang Doodle,,,,,
,Peggy-O,,,,,
,Big River,,,,,
,> Cumberland Blues,,,,,
,Althea,,,,,
,When I Paint My Masterpiece,,,,,
,Bird Song,,,,,
II:,Victim Or The Crime,,,,,
,> Scarlet Begonias,,,,,
,> Fire On The Mountain,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Other One,,,,,
,> Stella Blue,,,,,
,> Throwing Stones,,,,,
,> Not Fade Away,,,,,
E:,Knockin' On Heaven's Door,,,,,
1991/09/14,Grateful Dead,Madison Square Garden,,New York,NY,
I:,Let The Good Times Roll,,,,,
,Jack Straw,,,,,
,Friend Of The Devil,,,,,
,Little Red Rooster,,,,,
,Jack-A-Roe,,,,,
,Desolation Row,,,,,
,Tennessee Jed,,,,,
,> Promised Land,,,,,
II:,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Ship Of Fools,,,,,
,Truckin',,,,,
,> Spoonful,,,,,
,> He's Gone,,,,,
,> Drums,,,,,
,> Space,,,,,
,> All Along The Watchtower,,,,,
,> China Doll,,,,,
,> One More Saturday Night,,,,,
E:,The Weight,,,,,
1991/09/16,Grateful Dead,Madison Square Garden,,New York,NY,
I:,Feel Like A Stranger,,,,,
,Bertha,,,,,
,Minglewood Blues,,,,,
,It Must Have Been The Roses,,,,,
,> Dire Wolf,,,,,
,Queen Jane Approximately,,,,,
,West L.A. Fadeaway,,,,,
,The Music Never Stopped,,,,,
,> Don't Ease Me In,,,,,
II:,Mississippi Half-Step,,,,,
,> Saint Of Circumstance,,,,,
,> Comes A Time,,,,,
,> Uncle John's Band,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Goin' Down The Road,,,,,
,> Attics Of My Life,,,,,
,> Good Lovin',,,,,
E:,Johnny B. Goode,,,,,
1991/09/17,Grateful Dead,Madison Square Garden,,New York,NY,
I:,Iko Iko,,,,,
,> Greatest Story Ever Told,,,,,
,Althea,,,,,
,Little Red Rooster,,,,,
,Loser,,,,,
,It's All Over Now,,,,,
,Brown-Eyed Women,,,,,
,Picasso Moon,,,,,
II:,Box Of Rain,,,,,
,Cold Rain & Snow,,,,,
,Samson & Delilah,,,,,
,Eyes Of The World,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Last Time,,,,,
,> Black Peter,,,,,
,> Throwing Stones,,,,,
,> Not Fade Away,,,,,
E:,U.S. Blues,,,,,
1991/09/18,Grateful Dead,Madison Square Garden,,New York,NY,
I:,In the Midnight Hour,,,,,
,Ramble On Rose,,,,,
,Wang Dang Doodle,,,,,
,Candyman,,,,,
,Stuck Inside Of Mobile,,,,,
,Row Jimmy,,,,,
,Jack Straw,,,,,
II:,Victim Or The Crime,,,,,
,> Crazy Fingers,,,,,
,> Playin' In The Band,,,,,
,> Terrapin Station,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Wheel,,,,,
,> I Need A Miracle,,,,,
,> Wharf Rat,,,,,
,> Sugar Magnolia,,,,,
E:,Brokedown Palace,,,,,
1991/09/20,Grateful Dead,Boston Garden,,Boston,MA,
I:,Touch Of Grey,,,,,
,Little Red Rooster,,,,,
,Jack-A-Roe,,,,,
,Black Throated Wind,,,,,
,Stagger Lee,,,,,
,When I Paint My Masterpiece,,,,,
,Bird Song,,,,,
II:,Help On The Way,,,,,
,> Slipknot,,,,,
,> Fire On The Mountain,,,,,
,Estimated Prophet,,,,,
,> Truckin',,,,,
,> Drums,,,,,
,> Space,,,,,
,> All Along The Watchtower,,,,,
,> Morning Dew,,,,,
E:,Turn On Your Lovelight,,,,,
1991/09/21,Grateful Dead,Boston Garden,,Boston,MA,
I:,Hell In A Bucket,,,,,
,They Love Each Other,,,,,
,Minglewood Blues,,,,,
,Peggy-O,,,,,
,Just Like Tom Thumb's Blues,,,,,
,Cassidy,,,,,
,> Deal,,,,,
II:,Uncle John's Band,,,,,
,> Saint Of Circumstance,,,,,
,> Eyes Of The World,,,,,
,> Jam,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,> One More Saturday Night,,,,,
E:,It's All Over Now Baby Blue,,,,,
1991/09/22,Grateful Dead,Boston Garden,,Boston,MA,
I:,Shakedown Street,,,,,
,C.C. Rider,,,,,
,> It Takes A Lot to Laugh It Takes A Train to Cry,,,,,
,Me & My Uncle,,,,,
,> Maggie's Farm,,,,,
,Brown-Eyed Women,,,,,
,Let It Grow,,,,,
II:,Samson & Delilah,,,,,
,Iko Iko,,,,,
,Looks Like Rain,,,,,
,> He's Gone,,,,,
,> Nobody's Fault But Mine,,,,,
,> Spoonful,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Last Time,,,,,
,> Stella Blue,,,,,
,> Sugar Magnolia,,,,,
E:,Knockin' On Heaven's Door,,,,,
1991/09/24,Grateful Dead,Boston Garden,,Boston,MA,
I:,Let The Good Times Roll,,,,,
,Feel Like A Stranger,,,,,
,Althea,,,,,
,It's All Over Now,,,,,
,High Time,,,,,
,Beat It On Down The Line,,,,,
,Big Railroad Blues,,,,,
,Desolation Row,,,,,
,New Speedway Boogie,,,,,
II:,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Women Are Smarter,,,,,
,> Ship Of Fools,,,,,
,> Dark Star,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Foolish Heart,,,,,
,> I Need A Miracle,,,,,
,> Standing On The Moon,,,,,
,> Around & Around,,,,,
E:,The Weight,,,,,
1991/09/25,Grateful Dead,Boston Garden,,Boston,MA,(first That Would Be Something; released as Dick's Picks v. 17)
I:,Help On The Way,,,,,
,> Slipknot,,,,,
,> Franklin's Tower,,,,,
,Walkin' Blues,,,,,
,It Must Have Been The Roses,,,,,
,> Dire Wolf,,,,,
,Queen Jane Approximately,,,,,
,Tennessee Jed,,,,,
,> The Music Never Stopped,,,,,
II:,Victim Or The Crime,,,,,
,> Crazy Fingers,,,,,
,> Playin' In The Band,,,,,
,> Terrapin Station,,,,,
,> Drums,,,,,
,> Space,,,,,
,> That Would Be Something,,,,,
,> Playin' Reprise,,,,,
,> China Doll,,,,,
,> Throwing Stones,,,,,
,> Not Fade Away,,,,,
E:,Quinn The Eskimo,,,,,
1991/09/26,Grateful Dead,Boston Garden,,Boston,MA,
I:,Jack Straw,,,,,
,> Cold Rain & Snow,,,,,
,Wang Dang Doodle,,,,,
,Candyman,,,,,
,Mexicali Blues,,,,,
,> Cumberland Blues,,,,,
,Picasso Moon,,,,,
,> Box Of Rain,,,,,
II:,Dark Star,,,,,
,> Saint Of Circumstance,,,,,
,> Eyes Of The World,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Other One,,,,,
,> Dark Star,,,,,
,> Attics Of My Life,,,,,
,> Good Lovin',,,,,
E:,Brokedown Palace,,,,,
,> And We Bid You Goodnight,,,,,
1991/09/27,Bob Weir & Rob Wasserman,NBC Studios,,New York,NY,
1991/09/28,Bob Weir & Rob Wasserman,The Ritz,,New York,NY,
I:,Bombs Away,,,,,
,Walkin' Blues,,,,,
,Take Me To The River,,,,,
,City Girls,,,,,
,Fever,,,,,
,Eternity,,,,,
,K.C. Moan,,,,,
,Desolation Row,,,,,
,Artificial Flowers,,,,,
,Looks Like Rain,,,,,
,The Winners,,,,,
,Heaven Help The Fool,,,,,
,Bass Solo,,,,,
,Satisfaction,,,,,
,Victim Or The Crime,,,,,
,Josephine,,,,,
1991/09/29,Bob Weir & Rob Wasserman,Palace Theatre,,Albany,NY,
I:,Bombs Away,,,,,
,> Walkin' Blues,,,,,
,Twilight Time,,,,,
,Blackbird,,,,,
,Fever,,,,,
,> Eternity,,,,,
,K.C. Moan,,,,,
,> When I Paint My Masterpiece,,,,,
,Artificial Flowers,,,,,
,This Time Forever,,,,,
,Shade Of Grey,,,,,
,> The Winners,,,,,
,> Easy To Slip,,,,,
,> Bass Solo,,,,,
,Victim Or The Crime,,,,,
,> Throwing Stones,,,,,
E:,Misty,,,,,
1991/10/27,Grateful Dead,Oakland Coliseum Arena,,Oakland,CA,(first show after Bill Graham's death in a helicopter crash on 10/25/91; *w/Gary Duncan)
I:,Sugar Magnolia,,,,,
,> Sugaree,,,,,
,Walkin' Blues,,,,,
,Althea,,,,,
,When I Paint My Masterpiece,,,,,
,Candyman,,,,,
,Cassidy,,,,,
,Touch Of Grey,,,,,
II:,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Samson & Delilah,,,,,
,Ship Of Fools,,,,,
,Iko Iko*,,,,,
,> Mona*,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Wheel,,,,,
,> I Need A Miracle,,,,,
,> Wharf Rat,,,,,
,> Good Lovin',,,,,
E:,Knockin' On Heaven's Door,,,,,
1991/10/28,Grateful Dead,Oakland Coliseum Arena,,Oakland,CA,
I:,Bertha,,,,,
,> Greatest Story Ever Told,,,,,
,Peggy-O,,,,,
,Wang Dang Doodle,,,,,
,Loose Lucy,,,,,
,Stuck Inside Of Mobile,,,,,
,Bird Song,,,,,
II:,Saint Of Circumstance,,,,,
,> Crazy Fingers,,,,,
,> Playin' In The Band,,,,,
,> Drums,,,,,
,> Space,,,,,
,> All Along The Watchtower,,,,,
,> Stella Blue,,,,,
,> Turn On Your Lovelight,,,,,
E:,The Weight,,,,,
1991/10/30,Grateful Dead,Oakland Coliseum Arena,,Oakland,CA,
I:,Picasso Moon,,,,,
,Friend Of The Devil,,,,,
,Me & My Uncle,,,,,
,> Maggie's Farm,,,,,
,Brown-Eyed Women,,,,,
,It's All Over Now,,,,,
,Tennessee Jed,,,,,
,The Music Never Stopped,,,,,
II:,Eyes Of The World,,,,,
,> Estimated Prophet,,,,,
,> Terrapin Station,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Other One,,,,,
,> Black Peter,,,,,
,> Around & Around,,,,,
E:,Quinn The Eskimo,,,,,
1991/10/31,Grateful Dead,Oakland Coliseum Arena,,Oakland,CA,"(*w/Gary Duncan; **w/Gary Duncan and Ken Kesey, includes Kesey eulogy for Bill Graham; final GD performance of Werewolves of London)"
I:,Help On The Way,,,,,
,> Slipknot,,,,,
,> Franklin's Tower,,,,,
,Little Red Rooster,,,,,
,Loser,,,,,
,Just Like Tom Thumb's Blues,,,,,
,Let It Grow,,,,,
II:,Scarlet Begonias,,,,,
,> Fire On The Mountain,,,,,
,Truckin',,,,,
,> Spoonful*,,,,,
,> Dark Star**,,,,,
,> Drums,,,,,
,> Space*,,,,,
,> Dark Star*,,,,,
,> The Last Time*,,,,,
,> Standing On The Moon,,,,,
,> Throwing Stones,,,,,
,> Not Fade Away,,,,,
E:,Werewolves of London*,,,,,
1991/11/03,Grateful Dead,Golden Gate Park,Polo Field,San Francisco,CA,(Bill Graham memorial concert; w/o Bruce Hornsby; *w/John Popper; **w/John Fogerty; ***w/Neil Young)
I:,Hell In A Bucket,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,Wang Dang Doodle*,,,,,
,Born On The Bayou**,,,,,
,Green River**,,,,,
,Bad Moon Rising**,,,,,
,Proud Mary**,,,,,
,Truckin',,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,> Sunshine Daydream,,,,,
E:,Forever Young***,,,,,
,Touch Of Grey,,,,,
1991/11/06,Jerry Garcia Band,Capital Centre,,Landover,MD,(first What A Wonderful World)
I:,Cats Under the Stars,,,,,
,Stop That Train,,,,,
,You Never Can Tell,,,,,
,Run For The Roses,,,,,
,Simple Twist Of Fate,,,,,
,Ain't No Bread In The Breadbox,,,,,
,My Sisters and Brothers,,,,,
,Deal,,,,,
II:,The Way You Do The Things You Do,,,,,
,Waiting For A Miracle,,,,,
,Money Honey,,,,,
,Shining Star,,,,,
,Struggling Man,,,,,
,Don't Let Go,,,,,
,Everybody Needs Somebody,,,,,
E:,What A Wonderful World,,,,,
1991/11/07,Jerry Garcia Band,Capital Centre,,Landover,MD,
I:,How Sweet It Is,,,,,
,They Love Each Other,,,,,
,Forever Young,,,,,
,Let It Rock,,,,,
,Lay Down Sally,,,,,
,And It Stoned Me,,,,,
,Let's Spend the Night Together,,,,,
II:,Bright Side Of The Road,,,,,
,Shining Star,,,,,
,Tore Up Over You,,,,,
,Rubin & Cherise,,,,,
,Like A Road,,,,,
,Ain't No Bread In The Breadbox,,,,,
,Tangled Up In Blue,,,,,
1991/11/09,Bob Weir & Rob Wasserman,Mount Baker Theatre,,Bellingham,WA,(Hot Tuna opened)
1991/11/09,Jerry Garcia Band,Hampton Coliseum,,Hampton,VA,(entire show w/Bruce Hornsby; released as Pure Jerry v. 7)
I:,How Sweet It Is,,,,,
,He Ain't Give You None,,,,,
,You Never Can Tell,,,,,
,Run For The Roses,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Second That Emotion,,,,,
,My Sisters and Brothers,,,,,
,Ain't No Bread In The Breadbox,,,,,
II:,Bright Side of the Road,,,,,
,Shining Star,,,,,
,Think,,,,,
,Waiting For A Miracle,,,,,
,I Shall Be Released,,,,,
,Don't Let Go,,,,,
,Midnight Moonlight,,,,,
E:,What A Wonderful World,,,,,
1991/11/10,Bob Weir & Rob Wasserman,Paramount Theatre,,Seattle,WA,(Hot Tuna opened)
1991/11/10,Jerry Garcia Band,Charlotte Coliseum,,Charlotte,NC,
I:,Cats Under The Stars,,,,,
,Stop That Train,,,,,
,Get Out Of My Life Woman,,,,,
,Mission In The Rain,,,,,
,Forever Young,,,,,
,Lay Down Sally,,,,,
,Lazy Bones,,,,,
,Deal,,,,,
II:,The Way You Do The Things You Do,,,,,
,Waiting For A Miracle,,,,,
,Rubin & Cherise,,,,,
,Russian Lullaby,,,,,
,Ain't No Bread In The Breadbox,,,,,
,Money Honey,,,,,
,That Lucky Old Sun,,,,,
1991/11/12,Bob Weir & Rob Wasserman,Roseland Theatre,,Portland,OR,(Hot Tuna opened)
1991/11/12,Jerry Garcia Band,The Spectrum,,Philadelphia,PA,
I:,How Sweet It Is,,,,,
,And It Stoned Me,,,,,
,He Ain't Give You None,,,,,
,Run For The Roses,,,,,
,Struggling Man,,,,,
,Ain't No Bread In The Breadbox,,,,,
,Brothers And Sisters,,,,,
,Deal,,,,,
II:,Bright Side Of The Road,,,,,
,Shining Star,,,,,
,Waiting For A Miracle,,,,,
,Knockin' On Heaven's Door,,,,,
,Evangeline,,,,,
,Don't Let Go,,,,,
,Let's Spend the Night Together,,,,,
E:,What A Wonderful World,,,,,
1991/11/13,Bob Weir & Rob Wasserman,Roseland Theatre,,Portland,OR,(Hot Tuna opened)
I:,Walkin' Blues,,,,,
,Bombs Away,,,,,
,Blackbird,,,,,
,Festival,,,,,
,City Girls,,,,,
,Fever,,,,,
,K.C. Moan,,,,,
,When I Paint My Masterpiece,,,,,
,Artificial Flowers,,,,,
,Looks Like Rain,,,,,
,The Winners,,,,,
,> Heaven Help The Fool,,,,,
,> Bass Solo,,,,,
,Victim Or The Crime,,,,,
,> Throwing Stones,,,,,
E:,Misty,,,,,
,Twist & Shout,,,,,
1991/11/13,Jerry Garcia Band,The Centrum,,Worcester,MA,
I:,How Sweet It Is,,,,,
,They Love Each Other,,,,,
,When The Hunter Gets Captured By The Game,,,,,
,Dear Prudence,,,,,
,Like A Road,,,,,
,Money Honey,,,,,
,Senor,,,,,
,Deal,,,,,
II:,The Way You Do The Things You Do,,,,,
,You Never Can Tell,,,,,
,Waiting For A Miracle,,,,,
,Shining Star,,,,,
